Transaction_id,Account_id,OpeningDate_ID,Amount,TransactionDate_ID
513,1229,1147,256.33,887
513,417,1147,256.33,887
513,418,1147,256.33,887
513,419,1147,256.33,887
513,809,1147,256.33,887
513,810,1147,256.33,887
513,811,1147,256.33,887
513,1227,1147,256.33,887
513,1228,1147,256.33,887
513,1229,1147,256.33,887
513,417,1147,256.33,887
513,418,1147,256.33,887
513,419,1147,256.33,887
513,809,1147,256.33,887
513,810,1147,256.33,887
513,811,1147,256.33,887
513,1227,1147,256.33,887
513,1228,1147,256.33,887
513,1229,1147,256.33,887
515,32,512,447.2,780
515,265,512,447.2,780
515,456,512,447.2,780
515,595,512,447.2,780
515,682,512,447.2,780
515,813,512,447.2,780
515,1361,512,447.2,780
517,403,931,447.89,1121
517,724,931,447.89,1121
517,725,931,447.89,1121
517,815,931,447.89,1121
517,1041,931,447.89,1121
517,1097,931,447.89,1121
518,6,261,110.55,1497
518,7,261,110.55,1497
518,8,261,110.55,1497
518,223,261,110.55,1497
518,224,261,110.55,1497
518,225,261,110.55,1497
518,321,261,110.55,1497
518,322,261,110.55,1497
518,323,261,110.55,1497
518,548,261,110.55,1497
518,549,261,110.55,1497
518,550,261,110.55,1497
518,816,261,110.55,1497
518,817,261,110.55,1497
518,818,261,110.55,1497
518,1139,261,110.55,1497
518,1140,261,110.55,1497
518,1141,261,110.55,1497
518,1238,261,110.55,1497
518,1239,261,110.55,1497
518,1240,261,110.55,1497
518,1347,261,110.55,1497
518,1348,261,110.55,1497
518,1349,261,110.55,1497
518,6,261,110.55,1497
518,7,261,110.55,1497
518,8,261,110.55,1497
518,223,261,110.55,1497
518,224,261,110.55,1497
518,225,261,110.55,1497
518,321,261,110.55,1497
518,322,261,110.55,1497
518,323,261,110.55,1497
518,548,261,110.55,1497
518,549,261,110.55,1497
518,550,261,110.55,1497
518,816,261,110.55,1497
518,817,261,110.55,1497
518,818,261,110.55,1497
518,1139,261,110.55,1497
518,1140,261,110.55,1497
518,1141,261,110.55,1497
518,1238,261,110.55,1497
518,1239,261,110.55,1497
518,1240,261,110.55,1497
518,1347,261,110.55,1497
518,1348,261,110.55,1497
518,1349,261,110.55,1497
518,6,261,110.55,1497
518,7,261,110.55,1497
518,8,261,110.55,1497
518,223,261,110.55,1497
518,224,261,110.55,1497
518,225,261,110.55,1497
518,321,261,110.55,1497
518,322,261,110.55,1497
518,323,261,110.55,1497
518,548,261,110.55,1497
518,549,261,110.55,1497
518,550,261,110.55,1497
518,816,261,110.55,1497
518,817,261,110.55,1497
518,818,261,110.55,1497
518,1139,261,110.55,1497
518,1140,261,110.55,1497
518,1141,261,110.55,1497
518,1238,261,110.55,1497
518,1239,261,110.55,1497
518,1240,261,110.55,1497
518,1347,261,110.55,1497
518,1348,261,110.55,1497
518,1349,261,110.55,1497
521,706,222,84.98,84
521,823,222,84.98,84
521,1129,222,84.98,84
523,114,880,331.85,1092
523,115,880,331.85,1092
523,190,880,331.85,1092
523,191,880,331.85,1092
523,483,880,331.85,1092
523,484,880,331.85,1092
523,825,880,331.85,1092
523,826,880,331.85,1092
523,993,880,331.85,1092
523,994,880,331.85,1092
523,114,880,331.85,1092
523,115,880,331.85,1092
523,190,880,331.85,1092
523,191,880,331.85,1092
523,483,880,331.85,1092
523,484,880,331.85,1092
523,825,880,331.85,1092
523,826,880,331.85,1092
523,993,880,331.85,1092
523,994,880,331.85,1092
524,633,899,198.58,457
524,757,899,198.58,457
524,784,899,198.58,457
524,827,899,198.58,457
524,996,899,198.58,457
524,1013,899,198.58,457
524,1021,899,198.58,457
524,1339,899,198.58,457
524,1407,899,198.58,457
524,1516,899,198.58,457
526,13,244,296.02,564
526,262,244,296.02,564
526,527,244,296.02,564
526,829,244,296.02,564
526,948,244,296.02,564
526,1420,244,296.02,564
526,1442,244,296.02,564
526,1523,244,296.02,564
527,416,681,473.48,1362
527,440,681,473.48,1362
527,493,681,473.48,1362
527,597,681,473.48,1362
527,830,681,473.48,1362
528,197,579,414.79,1131
528,198,579,414.79,1131
528,711,579,414.79,1131
528,712,579,414.79,1131
528,831,579,414.79,1131
528,832,579,414.79,1131
528,1488,579,414.79,1131
528,1489,579,414.79,1131
528,197,579,414.79,1131
528,198,579,414.79,1131
528,711,579,414.79,1131
528,712,579,414.79,1131
528,831,579,414.79,1131
528,832,579,414.79,1131
528,1488,579,414.79,1131
528,1489,579,414.79,1131
531,785,1103,417.56,1379
531,835,1103,417.56,1379
531,868,1103,417.56,1379
531,1243,1103,417.56,1379
531,1509,1103,417.56,1379
531,1511,1103,417.56,1379
535,545,372,212.75,397
535,546,372,212.75,397
535,547,372,212.75,397
535,839,372,212.75,397
535,840,372,212.75,397
535,841,372,212.75,397
535,1380,372,212.75,397
535,1381,372,212.75,397
535,1382,372,212.75,397
535,545,372,212.75,397
535,546,372,212.75,397
535,547,372,212.75,397
535,839,372,212.75,397
535,840,372,212.75,397
535,841,372,212.75,397
535,1380,372,212.75,397
535,1381,372,212.75,397
535,1382,372,212.75,397
535,545,372,212.75,397
535,546,372,212.75,397
535,547,372,212.75,397
535,839,372,212.75,397
535,840,372,212.75,397
535,841,372,212.75,397
535,1380,372,212.75,397
535,1381,372,212.75,397
535,1382,372,212.75,397
536,34,978,350.94,869
536,274,978,350.94,869
536,580,978,350.94,869
536,842,978,350.94,869
536,1514,978,350.94,869
536,1532,978,350.94,869
538,122,1482,391.2,412
538,123,1482,391.2,412
538,124,1482,391.2,412
538,671,1482,391.2,412
538,672,1482,391.2,412
538,673,1482,391.2,412
538,844,1482,391.2,412
538,845,1482,391.2,412
538,846,1482,391.2,412
538,1080,1482,391.2,412
538,1081,1482,391.2,412
538,1082,1482,391.2,412
538,1099,1482,391.2,412
538,1100,1482,391.2,412
538,1101,1482,391.2,412
538,1544,1482,391.2,412
538,1545,1482,391.2,412
538,1546,1482,391.2,412
538,122,1482,391.2,412
538,123,1482,391.2,412
538,124,1482,391.2,412
538,671,1482,391.2,412
538,672,1482,391.2,412
538,673,1482,391.2,412
538,844,1482,391.2,412
538,845,1482,391.2,412
538,846,1482,391.2,412
538,1080,1482,391.2,412
538,1081,1482,391.2,412
538,1082,1482,391.2,412
538,1099,1482,391.2,412
538,1100,1482,391.2,412
538,1101,1482,391.2,412
538,1544,1482,391.2,412
538,1545,1482,391.2,412
538,1546,1482,391.2,412
538,122,1482,391.2,412
538,123,1482,391.2,412
538,124,1482,391.2,412
538,671,1482,391.2,412
538,672,1482,391.2,412
538,673,1482,391.2,412
538,844,1482,391.2,412
538,845,1482,391.2,412
538,846,1482,391.2,412
538,1080,1482,391.2,412
538,1081,1482,391.2,412
538,1082,1482,391.2,412
538,1099,1482,391.2,412
538,1100,1482,391.2,412
538,1101,1482,391.2,412
538,1544,1482,391.2,412
538,1545,1482,391.2,412
538,1546,1482,391.2,412
540,25,212,218.65,37
540,596,212,218.65,37
540,850,212,218.65,37
540,920,212,218.65,37
540,1012,212,218.65,37
540,1086,212,218.65,37
542,343,1206,56.06,1281
542,344,1206,56.06,1281
542,345,1206,56.06,1281
542,852,1206,56.06,1281
542,853,1206,56.06,1281
542,854,1206,56.06,1281
542,990,1206,56.06,1281
542,991,1206,56.06,1281
542,992,1206,56.06,1281
542,1316,1206,56.06,1281
542,1317,1206,56.06,1281
542,1318,1206,56.06,1281
542,1498,1206,56.06,1281
542,1499,1206,56.06,1281
542,1500,1206,56.06,1281
542,343,1206,56.06,1281
542,344,1206,56.06,1281
542,345,1206,56.06,1281
542,852,1206,56.06,1281
542,853,1206,56.06,1281
542,854,1206,56.06,1281
542,990,1206,56.06,1281
542,991,1206,56.06,1281
542,992,1206,56.06,1281
542,1316,1206,56.06,1281
542,1317,1206,56.06,1281
542,1318,1206,56.06,1281
542,1498,1206,56.06,1281
542,1499,1206,56.06,1281
542,1500,1206,56.06,1281
542,343,1206,56.06,1281
542,344,1206,56.06,1281
542,345,1206,56.06,1281
542,852,1206,56.06,1281
542,853,1206,56.06,1281
542,854,1206,56.06,1281
542,990,1206,56.06,1281
542,991,1206,56.06,1281
542,992,1206,56.06,1281
542,1316,1206,56.06,1281
542,1317,1206,56.06,1281
542,1318,1206,56.06,1281
542,1498,1206,56.06,1281
542,1499,1206,56.06,1281
542,1500,1206,56.06,1281
544,17,1029,257.96,238
544,18,1029,257.96,238
544,19,1029,257.96,238
544,856,1029,257.96,238
544,857,1029,257.96,238
544,858,1029,257.96,238
544,970,1029,257.96,238
544,971,1029,257.96,238
544,972,1029,257.96,238
544,1495,1029,257.96,238
544,1496,1029,257.96,238
544,1497,1029,257.96,238
544,17,1029,257.96,238
544,18,1029,257.96,238
544,19,1029,257.96,238
544,856,1029,257.96,238
544,857,1029,257.96,238
544,858,1029,257.96,238
544,970,1029,257.96,238
544,971,1029,257.96,238
544,972,1029,257.96,238
544,1495,1029,257.96,238
544,1496,1029,257.96,238
544,1497,1029,257.96,238
544,17,1029,257.96,238
544,18,1029,257.96,238
544,19,1029,257.96,238
544,856,1029,257.96,238
544,857,1029,257.96,238
544,858,1029,257.96,238
544,970,1029,257.96,238
544,971,1029,257.96,238
544,972,1029,257.96,238
544,1495,1029,257.96,238
544,1496,1029,257.96,238
544,1497,1029,257.96,238
546,102,339,371.31,1143
546,705,339,371.31,1143
546,791,339,371.31,1143
546,860,339,371.31,1143
546,1533,339,371.31,1143
547,691,499,327.44,683
547,861,499,327.44,683
548,481,1,60.05,775
548,670,1,60.05,775
548,751,1,60.05,775
548,862,1,60.05,775
548,895,1,60.05,775
548,1044,1,60.05,775
548,1224,1,60.05,775
548,1250,1,60.05,775
548,1437,1,60.05,775
548,1457,1,60.05,775
548,1480,1,60.05,775
549,863,792,478.11,1339
549,864,792,478.11,1339
549,865,792,478.11,1339
549,863,792,478.11,1339
549,864,792,478.11,1339
549,865,792,478.11,1339
549,863,792,478.11,1339
549,864,792,478.11,1339
549,865,792,478.11,1339
551,867,1097,465.86,418
551,1006,1097,465.86,418
551,1058,1097,465.86,418
551,1113,1097,465.86,418
552,785,1103,472.21,308
552,835,1103,472.21,308
552,868,1103,472.21,308
552,1243,1103,472.21,308
552,1509,1103,472.21,308
552,1511,1103,472.21,308
553,869,890,140.99,1419
553,917,890,140.99,1419
554,626,73,194.16,1163
554,635,73,194.16,1163
554,870,73,194.16,1163
554,899,73,194.16,1163
554,1319,73,194.16,1163
555,147,125,243.5,1203
555,232,125,243.5,1203
555,489,125,243.5,1203
555,750,125,243.5,1203
555,871,125,243.5,1203
555,882,125,243.5,1203
555,1004,125,243.5,1203
556,301,113,481.86,797
556,872,113,481.86,797
556,1225,113,481.86,797
556,1282,113,481.86,797
556,1408,113,481.86,797
558,46,887,109.41,816
558,47,887,109.41,816
558,163,887,109.41,816
558,164,887,109.41,816
558,510,887,109.41,816
558,511,887,109.41,816
558,875,887,109.41,816
558,876,887,109.41,816
558,1110,887,109.41,816
558,1111,887,109.41,816
558,1272,887,109.41,816
558,1273,887,109.41,816
558,1423,887,109.41,816
558,1424,887,109.41,816
558,46,887,109.41,816
558,47,887,109.41,816
558,163,887,109.41,816
558,164,887,109.41,816
558,510,887,109.41,816
558,511,887,109.41,816
558,875,887,109.41,816
558,876,887,109.41,816
558,1110,887,109.41,816
558,1111,887,109.41,816
558,1272,887,109.41,816
558,1273,887,109.41,816
558,1423,887,109.41,816
558,1424,887,109.41,816
559,101,1099,178.26,1227
559,360,1099,178.26,1227
559,412,1099,178.26,1227
559,877,1099,178.26,1227
559,1270,1099,178.26,1227
559,1306,1099,178.26,1227
559,1425,1099,178.26,1227
560,812,219,323.57,95
560,878,219,323.57,95
565,92,1370,482.11,194
565,257,1370,482.11,194
565,576,1370,482.11,194
565,708,1370,482.11,194
565,885,1370,482.11,194
565,909,1370,482.11,194
565,1541,1370,482.11,194
566,306,163,426.9,144
566,317,163,426.9,144
566,526,163,426.9,144
566,886,163,426.9,144
566,916,163,426.9,144
566,1053,163,426.9,144
566,1127,163,426.9,144
566,1338,163,426.9,144
566,1448,163,426.9,144
567,167,509,175.91,1378
567,758,509,175.91,1378
567,796,509,175.91,1378
567,887,509,175.91,1378
568,159,117,63.97,836
568,513,117,63.97,836
568,514,117,63.97,836
568,888,117,63.97,836
568,1370,117,63.97,836
568,1396,117,63.97,836
568,1415,117,63.97,836
569,21,1039,429.33,1141
569,22,1039,429.33,1141
569,23,1039,429.33,1141
569,405,1039,429.33,1141
569,406,1039,429.33,1141
569,407,1039,429.33,1141
569,889,1039,429.33,1141
569,890,1039,429.33,1141
569,891,1039,429.33,1141
569,21,1039,429.33,1141
569,22,1039,429.33,1141
569,23,1039,429.33,1141
569,405,1039,429.33,1141
569,406,1039,429.33,1141
569,407,1039,429.33,1141
569,889,1039,429.33,1141
569,890,1039,429.33,1141
569,891,1039,429.33,1141
569,21,1039,429.33,1141
569,22,1039,429.33,1141
569,23,1039,429.33,1141
569,405,1039,429.33,1141
569,406,1039,429.33,1141
569,407,1039,429.33,1141
569,889,1039,429.33,1141
569,890,1039,429.33,1141
569,891,1039,429.33,1141
575,63,447,280.85,1367
575,727,447,280.85,1367
575,898,447,280.85,1367
575,900,447,280.85,1367
575,997,447,280.85,1367
575,1102,447,280.85,1367
575,1137,447,280.85,1367
576,626,73,196.15,395
576,635,73,196.15,395
576,870,73,196.15,395
576,899,73,196.15,395
576,1319,73,196.15,395
577,63,447,60.08,1298
577,727,447,60.08,1298
577,898,447,60.08,1298
577,900,447,60.08,1298
577,997,447,60.08,1298
577,1102,447,60.08,1298
577,1137,447,60.08,1298
580,903,676,123.56,231
580,1440,676,123.56,231
580,1456,676,123.56,231
583,275,889,343.51,1279
583,504,889,343.51,1279
583,538,889,343.51,1279
583,770,889,343.51,1279
583,906,889,343.51,1279
583,915,889,343.51,1279
583,1150,889,343.51,1279
583,1184,889,343.51,1279
583,1527,889,343.51,1279
584,199,305,143.18,693
584,907,305,143.18,693
584,1391,305,143.18,693
584,1405,305,143.18,693
586,92,1370,397.94,318
586,257,1370,397.94,318
586,576,1370,397.94,318
586,708,1370,397.94,318
586,885,1370,397.94,318
586,909,1370,397.94,318
586,1541,1370,397.94,318
589,912,1415,420.75,1042
589,913,1415,420.75,1042
589,914,1415,420.75,1042
589,1030,1415,420.75,1042
589,1031,1415,420.75,1042
589,1032,1415,420.75,1042
589,1194,1415,420.75,1042
589,1195,1415,420.75,1042
589,1196,1415,420.75,1042
589,1401,1415,420.75,1042
589,1402,1415,420.75,1042
589,1403,1415,420.75,1042
589,912,1415,420.75,1042
589,913,1415,420.75,1042
589,914,1415,420.75,1042
589,1030,1415,420.75,1042
589,1031,1415,420.75,1042
589,1032,1415,420.75,1042
589,1194,1415,420.75,1042
589,1195,1415,420.75,1042
589,1196,1415,420.75,1042
589,1401,1415,420.75,1042
589,1402,1415,420.75,1042
589,1403,1415,420.75,1042
589,912,1415,420.75,1042
589,913,1415,420.75,1042
589,914,1415,420.75,1042
589,1030,1415,420.75,1042
589,1031,1415,420.75,1042
589,1032,1415,420.75,1042
589,1194,1415,420.75,1042
589,1195,1415,420.75,1042
589,1196,1415,420.75,1042
589,1401,1415,420.75,1042
589,1402,1415,420.75,1042
589,1403,1415,420.75,1042
590,275,889,155.67,198
590,504,889,155.67,198
590,538,889,155.67,198
590,770,889,155.67,198
590,906,889,155.67,198
590,915,889,155.67,198
590,1150,889,155.67,198
590,1184,889,155.67,198
590,1527,889,155.67,198
591,306,163,460.51,918
591,317,163,460.51,918
591,526,163,460.51,918
591,886,163,460.51,918
591,916,163,460.51,918
591,1053,163,460.51,918
591,1127,163,460.51,918
591,1338,163,460.51,918
591,1448,163,460.51,918
592,869,890,202.06,270
592,917,890,202.06,270
594,329,1439,346.16,1268
594,488,1439,346.16,1268
594,707,1439,346.16,1268
594,772,1439,346.16,1268
594,919,1439,346.16,1268
594,1047,1439,346.16,1268
594,1193,1439,346.16,1268
594,1411,1439,346.16,1268
594,1436,1439,346.16,1268
595,25,212,336.35,754
595,596,212,336.35,754
595,850,212,336.35,754
595,920,212,336.35,754
595,1012,212,336.35,754
595,1086,212,336.35,754
597,174,1356,306.87,846
597,175,1356,306.87,846
597,176,1356,306.87,846
597,427,1356,306.87,846
597,428,1356,306.87,846
597,429,1356,306.87,846
597,499,1356,306.87,846
597,500,1356,306.87,846
597,501,1356,306.87,846
597,759,1356,306.87,846
597,760,1356,306.87,846
597,761,1356,306.87,846
597,922,1356,306.87,846
597,923,1356,306.87,846
597,924,1356,306.87,846
597,1217,1356,306.87,846
597,1218,1356,306.87,846
597,1219,1356,306.87,846
597,1253,1356,306.87,846
597,1254,1356,306.87,846
597,1255,1356,306.87,846
597,1298,1356,306.87,846
597,1299,1356,306.87,846
597,1300,1356,306.87,846
597,174,1356,306.87,846
597,175,1356,306.87,846
597,176,1356,306.87,846
597,427,1356,306.87,846
597,428,1356,306.87,846
597,429,1356,306.87,846
597,499,1356,306.87,846
597,500,1356,306.87,846
597,501,1356,306.87,846
597,759,1356,306.87,846
597,760,1356,306.87,846
597,761,1356,306.87,846
597,922,1356,306.87,846
597,923,1356,306.87,846
597,924,1356,306.87,846
597,1217,1356,306.87,846
597,1218,1356,306.87,846
597,1219,1356,306.87,846
597,1253,1356,306.87,846
597,1254,1356,306.87,846
597,1255,1356,306.87,846
597,1298,1356,306.87,846
597,1299,1356,306.87,846
597,1300,1356,306.87,846
597,174,1356,306.87,846
597,175,1356,306.87,846
597,176,1356,306.87,846
597,427,1356,306.87,846
597,428,1356,306.87,846
597,429,1356,306.87,846
597,499,1356,306.87,846
597,500,1356,306.87,846
597,501,1356,306.87,846
597,759,1356,306.87,846
597,760,1356,306.87,846
597,761,1356,306.87,846
597,922,1356,306.87,846
597,923,1356,306.87,846
597,924,1356,306.87,846
597,1217,1356,306.87,846
597,1218,1356,306.87,846
597,1219,1356,306.87,846
597,1253,1356,306.87,846
597,1254,1356,306.87,846
597,1255,1356,306.87,846
597,1298,1356,306.87,846
597,1299,1356,306.87,846
597,1300,1356,306.87,846
601,460,226,270.43,999
601,461,226,270.43,999
601,462,226,270.43,999
601,592,226,270.43,999
601,593,226,270.43,999
601,594,226,270.43,999
601,776,226,270.43,999
601,777,226,270.43,999
601,778,226,270.43,999
601,928,226,270.43,999
601,929,226,270.43,999
601,930,226,270.43,999
601,1038,226,270.43,999
601,1039,226,270.43,999
601,1040,226,270.43,999
601,1470,226,270.43,999
601,1471,226,270.43,999
601,1472,226,270.43,999
601,460,226,270.43,999
601,461,226,270.43,999
601,462,226,270.43,999
601,592,226,270.43,999
601,593,226,270.43,999
601,594,226,270.43,999
601,776,226,270.43,999
601,777,226,270.43,999
601,778,226,270.43,999
601,928,226,270.43,999
601,929,226,270.43,999
601,930,226,270.43,999
601,1038,226,270.43,999
601,1039,226,270.43,999
601,1040,226,270.43,999
601,1470,226,270.43,999
601,1471,226,270.43,999
601,1472,226,270.43,999
601,460,226,270.43,999
601,461,226,270.43,999
601,462,226,270.43,999
601,592,226,270.43,999
601,593,226,270.43,999
601,594,226,270.43,999
601,776,226,270.43,999
601,777,226,270.43,999
601,778,226,270.43,999
601,928,226,270.43,999
601,929,226,270.43,999
601,930,226,270.43,999
601,1038,226,270.43,999
601,1039,226,270.43,999
601,1040,226,270.43,999
601,1470,226,270.43,999
601,1471,226,270.43,999
601,1472,226,270.43,999
603,474,813,447.97,992
603,666,813,447.97,992
603,808,813,447.97,992
603,921,813,447.97,992
603,935,813,447.97,992
603,1265,813,447.97,992
606,26,602,149.04,622
606,941,602,149.04,622
606,952,602,149.04,622
606,999,602,149.04,622
608,107,1200,163.08,248
608,393,1200,163.08,248
608,944,1200,163.08,248
608,1164,1200,163.08,248
609,945,689,229.77,1153
609,946,689,229.77,1153
609,947,689,229.77,1153
609,1207,689,229.77,1153
609,1208,689,229.77,1153
609,1209,689,229.77,1153
609,1293,689,229.77,1153
609,1294,689,229.77,1153
609,1295,689,229.77,1153
609,945,689,229.77,1153
609,946,689,229.77,1153
609,947,689,229.77,1153
609,1207,689,229.77,1153
609,1208,689,229.77,1153
609,1209,689,229.77,1153
609,1293,689,229.77,1153
609,1294,689,229.77,1153
609,1295,689,229.77,1153
609,945,689,229.77,1153
609,946,689,229.77,1153
609,947,689,229.77,1153
609,1207,689,229.77,1153
609,1208,689,229.77,1153
609,1209,689,229.77,1153
609,1293,689,229.77,1153
609,1294,689,229.77,1153
609,1295,689,229.77,1153
610,13,244,264.1,109
610,262,244,264.1,109
610,527,244,264.1,109
610,829,244,264.1,109
610,948,244,264.1,109
610,1420,244,264.1,109
610,1442,244,264.1,109
610,1523,244,264.1,109
611,949,1378,344.12,1274
611,1356,1378,344.12,1274
611,1536,1378,344.12,1274
612,14,310,81.21,1108
612,307,310,81.21,1108
612,433,310,81.21,1108
612,620,310,81.21,1108
612,773,310,81.21,1108
612,950,310,81.21,1108
612,1095,310,81.21,1108
614,26,602,296.87,278
614,941,602,296.87,278
614,952,602,296.87,278
614,999,602,296.87,278
617,96,226,417.49,1233
617,655,226,417.49,1233
617,955,226,417.49,1233
617,1003,226,417.49,1233
617,1108,226,417.49,1233
617,1534,226,417.49,1233
618,105,285,164.26,1294
618,910,285,164.26,1294
618,956,285,164.26,1294
618,1005,285,164.26,1294
618,1283,285,164.26,1294
621,268,973,431.9,154
621,300,973,431.9,154
621,959,973,431.9,154
621,1278,973,431.9,154
621,1329,973,431.9,154
622,413,280,314.26,159
622,445,280,314.26,159
622,855,280,314.26,159
622,960,280,314.26,159
622,1037,280,314.26,159
622,1404,280,314.26,159
623,535,243,436.82,1189
623,536,243,436.82,1189
623,537,243,436.82,1189
623,645,243,436.82,1189
623,646,243,436.82,1189
623,647,243,436.82,1189
623,936,243,436.82,1189
623,937,243,436.82,1189
623,938,243,436.82,1189
623,961,243,436.82,1189
623,962,243,436.82,1189
623,963,243,436.82,1189
623,1197,243,436.82,1189
623,1198,243,436.82,1189
623,1199,243,436.82,1189
623,1517,243,436.82,1189
623,1518,243,436.82,1189
623,1519,243,436.82,1189
623,535,243,436.82,1189
623,536,243,436.82,1189
623,537,243,436.82,1189
623,645,243,436.82,1189
623,646,243,436.82,1189
623,647,243,436.82,1189
623,936,243,436.82,1189
623,937,243,436.82,1189
623,938,243,436.82,1189
623,961,243,436.82,1189
623,962,243,436.82,1189
623,963,243,436.82,1189
623,1197,243,436.82,1189
623,1198,243,436.82,1189
623,1199,243,436.82,1189
623,1517,243,436.82,1189
623,1518,243,436.82,1189
623,1519,243,436.82,1189
623,535,243,436.82,1189
623,536,243,436.82,1189
623,537,243,436.82,1189
623,645,243,436.82,1189
623,646,243,436.82,1189
623,647,243,436.82,1189
623,936,243,436.82,1189
623,937,243,436.82,1189
623,938,243,436.82,1189
623,961,243,436.82,1189
623,962,243,436.82,1189
623,963,243,436.82,1189
623,1197,243,436.82,1189
623,1198,243,436.82,1189
623,1199,243,436.82,1189
623,1517,243,436.82,1189
623,1518,243,436.82,1189
623,1519,243,436.82,1189
625,289,983,147.84,1065
625,290,983,147.84,1065
625,452,983,147.84,1065
625,453,983,147.84,1065
625,965,983,147.84,1065
625,966,983,147.84,1065
625,1289,983,147.84,1065
625,1290,983,147.84,1065
625,289,983,147.84,1065
625,290,983,147.84,1065
625,452,983,147.84,1065
625,453,983,147.84,1065
625,965,983,147.84,1065
625,966,983,147.84,1065
625,1289,983,147.84,1065
625,1290,983,147.84,1065
626,248,962,375.34,81
626,364,962,375.34,81
626,399,962,375.34,81
626,632,962,375.34,81
626,653,962,375.34,81
626,967,962,375.34,81
626,1268,962,375.34,81
627,187,466,99.94,442
627,309,466,99.94,442
627,359,466,99.94,442
627,968,466,99.94,442
628,415,484,303.8,410
628,444,484,303.8,410
628,969,484,303.8,410
629,17,1029,128.35,691
629,18,1029,128.35,691
629,19,1029,128.35,691
629,856,1029,128.35,691
629,857,1029,128.35,691
629,858,1029,128.35,691
629,970,1029,128.35,691
629,971,1029,128.35,691
629,972,1029,128.35,691
629,1495,1029,128.35,691
629,1496,1029,128.35,691
629,1497,1029,128.35,691
629,17,1029,128.35,691
629,18,1029,128.35,691
629,19,1029,128.35,691
629,856,1029,128.35,691
629,857,1029,128.35,691
629,858,1029,128.35,691
629,970,1029,128.35,691
629,971,1029,128.35,691
629,972,1029,128.35,691
629,1495,1029,128.35,691
629,1496,1029,128.35,691
629,1497,1029,128.35,691
629,17,1029,128.35,691
629,18,1029,128.35,691
629,19,1029,128.35,691
629,856,1029,128.35,691
629,857,1029,128.35,691
629,858,1029,128.35,691
629,970,1029,128.35,691
629,971,1029,128.35,691
629,972,1029,128.35,691
629,1495,1029,128.35,691
629,1496,1029,128.35,691
629,1497,1029,128.35,691
630,213,799,273.11,60
630,654,799,273.11,60
630,973,799,273.11,60
630,1222,799,273.11,60
632,566,383,397.28,677
632,567,383,397.28,677
632,568,383,397.28,677
632,763,383,397.28,677
632,764,383,397.28,677
632,765,383,397.28,677
632,975,383,397.28,677
632,976,383,397.28,677
632,977,383,397.28,677
632,1000,383,397.28,677
632,1001,383,397.28,677
632,1002,383,397.28,677
632,566,383,397.28,677
632,567,383,397.28,677
632,568,383,397.28,677
632,763,383,397.28,677
632,764,383,397.28,677
632,765,383,397.28,677
632,975,383,397.28,677
632,976,383,397.28,677
632,977,383,397.28,677
632,1000,383,397.28,677
632,1001,383,397.28,677
632,1002,383,397.28,677
632,566,383,397.28,677
632,567,383,397.28,677
632,568,383,397.28,677
632,763,383,397.28,677
632,764,383,397.28,677
632,765,383,397.28,677
632,975,383,397.28,677
632,976,383,397.28,677
632,977,383,397.28,677
632,1000,383,397.28,677
632,1001,383,397.28,677
632,1002,383,397.28,677
634,111,1215,172.5,456
634,355,1215,172.5,456
634,713,1215,172.5,456
634,979,1215,172.5,456
635,980,580,107.07,919
635,1368,580,107.07,919
636,49,1223,217.2,1192
636,234,1223,217.2,1192
636,981,1223,217.2,1192
638,27,533,241.14,1155
638,28,533,241.14,1155
638,29,533,241.14,1155
638,65,533,241.14,1155
638,66,533,241.14,1155
638,67,533,241.14,1155
638,983,533,241.14,1155
638,984,533,241.14,1155
638,985,533,241.14,1155
638,1022,533,241.14,1155
638,1023,533,241.14,1155
638,1024,533,241.14,1155
638,1074,533,241.14,1155
638,1075,533,241.14,1155
638,1076,533,241.14,1155
638,1384,533,241.14,1155
638,1385,533,241.14,1155
638,1386,533,241.14,1155
638,27,533,241.14,1155
638,28,533,241.14,1155
638,29,533,241.14,1155
638,65,533,241.14,1155
638,66,533,241.14,1155
638,67,533,241.14,1155
638,983,533,241.14,1155
638,984,533,241.14,1155
638,985,533,241.14,1155
638,1022,533,241.14,1155
638,1023,533,241.14,1155
638,1024,533,241.14,1155
638,1074,533,241.14,1155
638,1075,533,241.14,1155
638,1076,533,241.14,1155
638,1384,533,241.14,1155
638,1385,533,241.14,1155
638,1386,533,241.14,1155
638,27,533,241.14,1155
638,28,533,241.14,1155
638,29,533,241.14,1155
638,65,533,241.14,1155
638,66,533,241.14,1155
638,67,533,241.14,1155
638,983,533,241.14,1155
638,984,533,241.14,1155
638,985,533,241.14,1155
638,1022,533,241.14,1155
638,1023,533,241.14,1155
638,1024,533,241.14,1155
638,1074,533,241.14,1155
638,1075,533,241.14,1155
638,1076,533,241.14,1155
638,1384,533,241.14,1155
638,1385,533,241.14,1155
638,1386,533,241.14,1155
643,114,880,269.25,397
643,115,880,269.25,397
643,190,880,269.25,397
643,191,880,269.25,397
643,483,880,269.25,397
643,484,880,269.25,397
643,825,880,269.25,397
643,826,880,269.25,397
643,993,880,269.25,397
643,994,880,269.25,397
643,114,880,269.25,397
643,115,880,269.25,397
643,190,880,269.25,397
643,191,880,269.25,397
643,483,880,269.25,397
643,484,880,269.25,397
643,825,880,269.25,397
643,826,880,269.25,397
643,993,880,269.25,397
643,994,880,269.25,397
645,633,899,273.08,1206
